source_row_id,Time,Amount,Class,user_id,device_id,region,transaction_velocity,historical_average_amount,amount_deviation,ml_fraud_probability,ml_signal_available,high_transaction_velocity_triggered,unusual_device_triggered,unusual_region_triggered,high_transaction_amount_triggered,high_amount_deviation_triggered,high_transaction_velocity_explanation,unusual_device_explanation,unusual_region_explanation,high_transaction_amount_explanation,high_amount_deviation_explanation,behavioral_rule_points,ml_risk_points,risk_score,risk_level,triggered_rules,risk_explanation
28201,34900.0,977.66,0,demo_user_304,demo_device_104,West,3,26.122060690101748,37.42660319177874,3.5171952e-06,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.00021103171,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
28318,34951.0,1.22,0,demo_user_467,demo_device_067,South,0,105.30856401456127,0.011585002714796374,2.2289372e-08,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,1.3373623e-06,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28330,34957.0,47.85,0,demo_user_434,demo_device_034,West,1,55.02372673725429,0.8696248479949422,5.684587e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0003410752,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28348,34967.0,57.0,0,demo_user_377,demo_device_177,South,0,52.22269762695199,1.0914794254248263,2.8602537e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0017161522,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28355,34968.0,200.74,0,demo_user_302,demo_device_102,South,1,29.03565560112268,6.913568708682379,0.00018668658,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.0112011945,20.01,LOW,High Amount Deviation,Risk score 20.01: 20 behavioral-rule points and 0.01 ML points. Triggered rules: High Amount Deviation.
28385,34983.0,0.76,0,demo_user_145,demo_device_145,Central,2,18.011856797947836,0.04219442828829229,4.2215165e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.000253291,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28403,34993.0,155.0,0,demo_user_207,demo_device_007,South,1,15.040008398811784,10.305845308719746,6.2228125e-08,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,3.7336874e-06,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
28486,35029.0,0.0,0,demo_user_060,demo_device_060,Central,0,120.55847419476356,0.0,0.00040408262,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.024244957,0.02,LOW,None,Risk score 0.02: 0 behavioral-rule points and 0.02 ML points. Triggered rules: None.
28501,35036.0,589.94,0,demo_user_188,demo_device_188,East,2,16.824242467476463,35.06487743150599,1.4052487e-05,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.0008431492,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
28524,35047.0,151.0,0,demo_user_464,demo_device_064,West,2,304.5677247916053,0.4957846406848227,3.7951352e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00022770811,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28573,35059.0,53.8,0,demo_user_213,demo_device_163,East,2,44.35071681097599,1.2130581841393258,2.2754024e-07,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,1.3652414e-05,20.0,LOW,Unusual Device,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device.
28581,35063.0,35.0,0,demo_user_057,demo_device_057,South,0,11.740754072947402,2.9810691700497896,2.403646e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00014421876,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28591,35067.0,9.23,0,demo_user_326,demo_device_126,West,2,34.04229501002576,0.27113330629681937,1.0008327e-05,True,False,False,True,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region differs from this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,15,0.0006004996,15.0,LOW,Unusual Region,Risk score 15.00: 15 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Region.
28637,35093.0,9.99,0,demo_user_482,demo_device_082,South,2,24.152301656565555,0.41362517502692425,1.5052471e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00090314826,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28692,35114.0,26.9,0,demo_user_434,demo_device_034,West,5,55.02372673725429,0.48888000859067804,4.7587223e-06,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.00028552333,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28727,35129.0,1.0,0,demo_user_138,demo_device_039,East,2,85.76868117521668,0.011659267535629956,0.01587517,True,False,True,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,20,0.9525102,20.95,LOW,Unusual Device,Risk score 20.95: 20 behavioral-rule points and 0.95 ML points. Triggered rules: Unusual Device.
28780,35158.0,46.0,0,demo_user_227,demo_device_027,South,3,18.14669046671154,2.5348974836145928,0.00010579333,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0063476,0.01,LOW,None,Risk score 0.01: 0 behavioral-rule points and 0.01 ML points. Triggered rules: None.
28828,35181.0,0.89,0,demo_user_266,demo_device_066,North,1,27.66039974401858,0.03217596304595916,1.4420616e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.000865237,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28870,35207.0,14.99,0,demo_user_124,demo_device_170,South,1,27.73868205475566,0.5404005846568344,1.0533178e-05,True,False,True,True,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region differs from this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,35,0.0006319907,35.0,MEDIUM,Unusual Device; Unusual Region,Risk score 35.00: 35 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device; Unusual Region.
28904,35226.0,15.18,0,demo_user_135,demo_device_185,West,4,55.338848682994595,0.27431000754926715,1.9741185e-05,True,False,True,True,False,False,Synthetic velocity is below the demo threshold.,Synthetic device differs from this demo user's usual device.,Synthetic region differs from this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,35,0.0011844711,35.0,MEDIUM,Unusual Device; Unusual Region,Risk score 35.00: 35 behavioral-rule points and 0.00 ML points. Triggered rules: Unusual Device; Unusual Region.
28912,35230.0,44.99,0,demo_user_119,demo_device_119,West,2,38.799590770814014,1.1595483123972163,6.900783e-05,True,False,False,False,False,False,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is below 3.0 times the synthetic historical average.,0,0.0041404697,0.0,LOW,None,Risk score 0.00: 0 behavioral-rule points and 0.00 ML points. Triggered rules: None.
28913,35231.0,266.42,0,demo_user_498,demo_device_098,East,2,47.327463252720634,5.629289670087796,7.5172684e-05,True,False,False,False,False,True,Synthetic velocity is below the demo threshold.,Synthetic device matches this demo user's usual device.,Synthetic region matches this demo user's usual region.,Real Kaggle Amount is below the subset 99th-percentile threshold (1115.63).,Synthetic amount is at least 3.0 times the synthetic historical average.,20,0.0045103612,20.0,LOW,High Amount Deviation,Risk score 20.00: 20 behavioral-rule points and 0.00 ML points. Triggered rules: High Amount Deviation.
